,match_id,chat,toxicity,toxicity_context,estimated_rank_universal,duration,game_mode_str,radiant_score,dire_score,radiant_win,start_time,region_str,lobby_type_str,account_id,player_slot,name,rating,rank_universal,party_size,hero_id,is_radiant,winner,kills_per_minute,deaths_per_minutes,assists,gold_per_minute,hero_healing_per_minute,pings,buyback_count_per_minute,buyback_before_20,language,correct_chat,toxicity_context_2
0,8507461645,,,,39.0,2426,game_mode_all_draft,50,35,True,1760257926,SINGAPORE,lobby_type_ranked,86784770,9,relax,,39.0,1,82,False,0,0.0989282769991756,0.2967848309975268,0.1483924154987634,14.122011541632316,0.0,6.0,0.0,False,,,
0,8507461060,,,,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,150625109,0,SWOOOSH,,27.0,3,13,True,1,0.2633679169992019,0.1436552274541101,0.3351955307262569,99.6488427773344,0.0,17.0,0.0,False,,,
0,8507461060,,,,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,1058751933,1,加油 XG.萧瑟 ！！,,19.0,3,15,True,1,0.2154828411811652,0.1915403032721468,0.3830806065442937,45.08379888268156,0.0,10.0,0.0,False,,,
0,8507461060,?. GG,0.202654555439949,0.202654555439949,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,247021373,2,Yungshan,,26.0,3,6,True,1,0.2873104549082202,0.071827613727055,0.4309656823623304,181.86751795690344,0.0,29.0,0.0,False,de,?. GG,0.13872741162776947
0,8507461060,thats for sure why huskar need to boost u am. ahaha,0.021899789571762,0.108042299747467,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,322055216,3,EzClapN00b,,40.0,2,14,True,1,0.1915403032721468,0.1675977653631284,0.5985634477254589,73.74301675977654,7.661612130885874,12.0,0.0,False,en,that's for sure why huskar need to boost u am. Ahaha,0.006167752668261528
0,8507461060,,,,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,1018479588,4,L0rd,,,2,30,True,1,0.0957701516360734,0.1436552274541101,0.5746209098164405,90.62250598563448,287.9329608938547,8.0,0.0,False,,,
0,8507461060,,,,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,287017436,5,Tenero,,29.0,2,53,False,0,0.071827613727055,0.2154828411811652,0.2633679169992019,6.751795690343176,24.32561851556265,10.0,0.0,False,,,
0,8507461060,I am not party with this animal. this animal using my advantage afk farming jug. Rebot. pos 15 gapped 4k mmr. check his damage,0.0815736576914787,0.992137610912323,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,1919819852,6,萧瑟中举,,,2,59,False,0,0.3112529928172386,0.2633679169992019,0.1675977653631284,27.79728651237032,0.0,21.0,0.0,False,en,I am not party with this animal. This animal using my advantage afk farming jug. Rebot. Pos 15 gapped 4k mmr. Check his damage,0.9750414490699768
0,8507461060,,,,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,357158791,7,林娜璉,,,3,1,False,0,0.1197126895450917,0.0957701516360734,0.0478850758180367,34.9561053471668,0.0,5.0,0.0,False,,,
0,8507461060,,,,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,1215416560,8,Ouchie,,,3,60,False,0,0.1675977653631284,0.1436552274541101,0.2154828411811652,26.02553870710296,0.0,6.0,0.0239425379090183,False,,,
0,8507461060,,,,28.0,2506,game_mode_all_draft,44,30,True,1760257901,SINGAPORE,lobby_type_ranked,907351284,9,Pooh,,,3,26,False,0,0.0478850758180367,0.3351955307262569,0.2154828411811652,2.5857940941739823,2.9928172386272944,10.0,0.0239425379090183,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,1103289276,0,whereyouare,,32.0,1,11,True,1,0.2364066193853428,0.1891252955082742,0.1654846335697399,37.4468085106383,0.0,33.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,1009115259,1,GDS88,,24.0,1,49,True,1,0.3073286052009456,0.1182033096926714,0.260047281323877,30.307328605200947,0.0,28.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,1592053566,2,Samovar,,21.0,1,30,True,1,0.3073286052009456,0.0709219858156028,0.3782505910165484,82.74231678486997,106.07565011820331,25.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,1052327955,3,kkorzhek,,,1,50,True,1,0.0472813238770685,0.1182033096926714,0.5437352245862884,4.42080378250591,263.54609929078015,51.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,1091395899,4,Jessica,,,1,54,True,1,0.0709219858156028,0.2127659574468085,0.3309692671394799,9.125295508274233,31.93853427895981,6.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,1852892483,5,juche (не фейк),,27.0,1,26,False,0,0.1182033096926714,0.1654846335697399,0.260047281323877,19.76359338061465,2.955082742316785,1.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,1281663652,6,привет надоел,,28.0,1,109,False,0,0.0236406619385342,0.1418439716312056,0.0472813238770685,28.86524822695036,0.0,15.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,1081145980,7,Menethil,,,1,101,False,0,0.1182033096926714,0.2836879432624113,0.2836879432624113,48.297872340425535,0.0,9.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,402906445,8,NimFo,,28.0,1,74,False,0,0.1418439716312056,0.1654846335697399,0.3309692671394799,30.472813238770687,0.0,22.0,0.0,False,,,
0,8507460765,,,,26.0,2538,game_mode_all_draft,41,30,True,1760257882,STOCKHOLM,lobby_type_ranked,383780206,9,Секс по телефону,,27.0,1,2,False,0,0.2836879432624113,0.2364066193853428,0.2364066193853428,26.382978723404257,0.0,27.0,0.0,False,,,
0,8507460763,,,,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,304321827,0,0805,,36.0,1,42,True,0,0.1277683134582623,0.2044293015332197,0.3066439522998296,35.77512776831346,0.0,,0.0,False,,,
0,8507460763,,,,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,146989671,1,立哥,,32.0,1,72,True,0,0.3066439522998296,0.434412265758092,0.1788756388415673,51.05621805792163,3.1942078364565587,15.0,0.0255536626916524,False,,,
0,8507460763,,,,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,182655206,2,Hohaiyo_,,35.0,1,98,True,0,0.2555366269165247,0.2810902896081771,0.2299829642248722,24.531516183986373,0.0,6.0,0.0,False,,,
0,8507460763,,,,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,1008655791,3,可能,,36.0,1,35,True,0,0.0511073253833049,0.2299829642248722,0.3577512776831346,93.93526405451448,0.0,3.0,0.0255536626916524,False,,,
0,8507460763,,,,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,357675709,4,问,,23.0,1,15,True,0,0.2299829642248722,0.434412265758092,0.4088586030664395,9.991482112436117,0.0,13.0,0.0255536626916524,False,,,
0,8507460763,火枪咋这么穷？,0.3334992229938507,0.3334992229938507,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,114647145,5,拒绝男性苦难娱乐化,,37.0,1,44,False,1,0.2810902896081771,0.1277683134582623,0.4088586030664395,40.09369676320273,0.0,13.0,0.0,False,zh-cn,火枪咋这么穷？,0.33349889516830444
0,8507460763,,,,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,136402343,6,我有一剑,,32.0,1,62,False,1,0.3066439522998296,0.2044293015332197,0.8432708688245315,162.59795570698466,0.0,2.0,0.0,False,,,
0,8507460763,,,,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,102740721,7,埼玉偷井盖,,37.0,1,69,False,1,0.3577512776831346,0.1788756388415673,0.6388415672913118,37.05281090289608,0.0,13.0,0.0,False,,,
0,8507460763,,,,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,203961621,8,sss,,34.0,1,53,False,1,0.1788756388415673,0.3577512776831346,0.9965928449744464,92.2487223168654,41.933560477001706,33.0,0.0255536626916524,False,,,
0,8507460763,你在干嘛. 搞的自己很肉一样. 、. 买啊. 啊？ 好脆. 和纸一样啊. 啊？. 一秒死么,0.942910611629486,0.2782639265060425,33.0,2348,game_mode_random_draft,39,62,False,1760257877,PW TELECOM ZHEJIANG,lobby_type_ranked,96299835,9,就是要虐菜,,36.0,1,76,False,1,0.4599659284497445,0.1277683134582623,0.2810902896081771,57.674616695059626,0.0,5.0,0.0,False,zh-cn,你在干嘛. 搞的自己很肉一样. 、. 买啊. 啊？ 好脆. 和纸一样啊. 啊？. 一秒死么,0.5962423086166382
0,8507460569,nice ult bara. thats all?,0.0063885753042995,0.0063885753042995,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,452504696,0,Ploppy ☢,,17.0,3,53,True,1,0.1809272521673577,0.2713908782510366,0.7689408217112702,53.87108933283076,49.41575574820958,,0.0,False,en,Nice ult bara. that's all?,0.011856758035719395
0,8507460569,,,,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,1277987414,1,Cempedakk kun_t,,,3,13,True,1,0.633245382585752,0.1130795326045985,0.4070863173765548,74.6777233320769,0.0,11.0,0.0,False,,,
0,8507460569,,,,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,144753860,2,Sailor_Neptune,,27.0,3,8,True,1,0.2261590652091971,0.1130795326045985,0.4749340369393139,37.58763663776856,282.20128156803617,3.0,0.0,False,,,
0,8507460569,EZ,0.1613931804895401,0.1613931804895401,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,324466998,3,KingPanda,,30.0,2,19,True,1,0.2035431586882774,0.2035431586882774,0.8820203543158688,40.77647945721824,4.342254052016585,56.0,0.0226159065209197,False,es,EZ,0.16139306128025055
0,8507460569,dont blame him. blame me,0.0488599240779876,0.0108299059793353,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,176930444,4,pipsqueak,,,2,60,True,1,0.1130795326045985,0.3392385978137957,0.5653976630229929,39.3516773464003,12.823218997361478,16.0,0.0,False,da,don't blame him. Blame me,0.007905818521976471
0,8507460569,,,,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,352425986,5,Draxxin 2.0,,,2,71,False,0,0.1356954391255183,0.3392385978137957,0.3392385978137957,15.74067093856012,0.0,9.0,0.0226159065209197,False,,,
0,8507460569,no bkb team <3,0.0276777166873216,0.0276777166873216,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,1224278235,6,Daiurufu,,,2,36,False,0,0.2261590652091971,0.2487749717301168,0.2940067847719563,25.44289483603468,140.26385224274406,5.0,0.0,False,pt,No bkb team <3,0.024954307824373245
0,8507460569,did u seee ss?. that was all in from our mid. imagine that he has 2 circlet ,0.0518796853721141,0.0518796853721141,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,189290350,7,!¡!¡!¡!¡!¡!¡!¡!¡!¡!¡!,,21.0,3,42,False,0,0.4523181304183942,0.2261590652091971,0.316622691292876,46.0007538635507,0.0,30.0,0.0226159065209197,False,en,Did u seee ss?. That was all in from our mid. Imagine that he has 2 circlets ,0.00806481670588255
0,8507460569,,,,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,903400510,8,Millionways todie  seaserver,,28.0,3,93,False,0,0.1130795326045985,0.316622691292876,0.4297022238974745,20.80663399924613,0.0,5.0,0.0,False,,,
0,8507460569,greatest necro player . world 1 necro,0.963789165019989,0.963789165019989,23.0,2653,game_mode_all_draft,61,46,True,1760257882,SINGAPORE,lobby_type_ranked,424663594,9,王林,,16.0,3,86,False,0,0.1130795326045985,0.2487749717301168,0.633245382585752,23.58839050131926,0.0,3.0,0.0226159065209197,False,en,Greatest necro player. World 1 necro,0.825914204120636
0,8507460430,,,,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,288207306,0,moHIRUMA,,27.0,4,37,True,1,0.0726978998384491,0.1696284329563812,0.3634894991922455,114.1357027463651,306.03392568659126,36.0,0.0,False,,,
0,8507460430,EZ,0.1613931804895401,0.1613931804895401,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,1257930063,1,YoRHa,,,4,84,True,1,0.1453957996768982,0.1453957996768982,0.4604200323101777,48.80452342487884,0.0,4.0,0.0,False,es,EZ,0.16139306128025055
0,8507460430,,,,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,138896870,2,人傻钱多,,,4,18,True,1,0.3634894991922455,0.1211631663974151,0.1938610662358643,132.94022617124395,0.0,9.0,0.0,False,,,
0,8507460430,,,,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,93153308,3,DeadpoolTY,,,4,29,True,1,0.048465266558966,0.1453957996768982,0.4604200323101777,53.19063004846527,69.40226171243941,,0.0,False,,,
0,8507460430,,,,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,1296879510,4,Eva,,,1,56,True,1,0.1211631663974151,0.1938610662358643,0.1453957996768982,37.29402261712439,0.0,4.0,0.0,False,,,
0,8507460430,,,,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,176385527,5,simpleton,,19.0,3,101,False,0,0.0969305331179321,0.2180936995153473,0.2180936995153473,32.5686591276252,3.0290791599353795,26.0,0.024232633279483,False,,,
0,8507460430,,,,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,153367941,6,Archie,,9.0,3,28,False,0,0.1211631663974151,0.1696284329563812,0.1453957996768982,2.011308562197092,0.0,1.0,0.0,False,,,
0,8507460430,,,,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,137345341,7,pman,,7.0,3,17,False,0,0.1453957996768982,0.0726978998384491,0.2180936995153473,49.21647819063005,0.0,,0.0,False,,,
0,8507460430,,,,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,1129171625,8,NinOvErYou(TH),,,2,86,False,0,0.024232633279483,0.1696284329563812,0.4119547657512116,9.862681744749596,0.0,20.0,0.024232633279483,False,,,
0,8507460430,ggs,0.2182384431362152,0.2182384431362152,15.0,2476,game_mode_all_draft,32,32,True,1760257872,SINGAPORE,lobby_type_normal,298119644,9,`snoobking,,17.0,2,93,False,0,0.3877221324717286,0.1453957996768982,0.1453957996768982,18.44103392568659,0.678513731825525,9.0,0.0,False,tl,ggs,0.21823853254318237
0,8507460231,,,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,422504285,0,"Ан@лbн@9 3@тPеLLI,iн@",,31.0,1,52,True,0,0.3141361256544502,0.2899718082964156,0.2658074909383809,56.834474426097465,0.0,56.0,0.0,False,,,
0,8507460231,,,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,104536896,1,MolokoPlus,,28.0,1,73,True,0,0.0,0.193314538864277,0.193314538864277,65.14699959726138,0.0,13.0,0.0241643173580346,False,,,
0,8507460231,,,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,1476600169,2,PES da LIS,,,1,121,True,0,0.0724929520741039,0.2416431735803463,0.4591220298026581,89.35964559001208,9.061619009262987,51.0,0.0241643173580346,False,,,
0,8507460231,,,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,129322920,3,mod prime,,29.0,1,30,True,0,0.1691502215062424,0.2899718082964156,0.2416431735803463,44.4381796214257,8.481675392670157,8.0,0.0241643173580346,False,,,
0,8507460231,PUDGE,0.0362796448171138,0.0726709365844726,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,1457168873,4,Marci,,32.0,1,7,True,0,0.0966572694321385,0.2899718082964156,0.1208215867901731,26.84655658477648,0.0,1.0,0.0241643173580346,False,tl,PUDGE,0.03627965971827507
0,8507460231,,,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,301493537,5,MidNight,,30.0,1,6,False,1,0.4349577124446234,0.0483286347160692,0.3866290777285541,121.9573097060008,0.0,5.0,0.0,False,,,
0,8507460231,D,0.3076644837856293,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,38647166,6,Gýrne,,27.0,1,75,False,1,0.0724929520741039,0.1691502215062424,0.8215867901731776,58.28433346757954,3.0205396697543296,7.0,0.0,False,,,
0,8507460231,,,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,53287278,7,猫咪猫咪,,24.0,1,74,False,1,0.5074506645187273,0.0966572694321385,0.3383004430124849,38.27627869512686,0.0,15.0,0.0241643173580346,False,,,
0,8507460231,,,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,19703220,8,Gucci Dragon,,30.0,1,97,False,1,0.2416431735803463,0.1691502215062424,0.4107933950865888,100.2577527184857,0.0,44.0,0.0,False,,,
0,8507460231,,,,29.0,2483,game_mode_all_draft,27,54,False,1760257856,EUROPE,lobby_type_ranked,94054160,9,DjonnyBlaze,,32.0,1,100,False,1,0.0483286347160692,0.1691502215062424,0.7249295207410391,102.38421264599276,38.56625050342328,24.0,0.0,False,,,
0,8507457927,,,,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,100059281,0,Horus,,22.0,1,129,True,1,0.1430274135876043,0.166865315852205,0.5244338498212158,89.65435041716329,9.535160905840286,14.0,0.0,False,,,
0,8507457927,,,,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,1206792445,1,матвей,,24.0,1,13,True,1,0.5244338498212158,0.2145411203814064,0.4290822407628128,37.44934445768772,7.6758045292014305,25.0,0.0,False,,,
0,8507457927,,,,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,1181404132,2,whosyourdaddy,,17.0,1,94,True,1,0.3814064362336114,0.0476758045292014,0.4767580452920143,174.20738974970203,0.0,4.0,0.0,False,,,
0,8507457927,,,,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,468762153,3,上证指数,,32.0,1,79,True,1,0.0953516090584028,0.2860548271752086,0.5959475566150179,5.601907032181168,55.78069129916568,15.0,0.0,False,,,
0,8507457927,rep mars. rep mars. fight over he use ultiu,0.215483546257019,0.1357937306165695,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,60504380,4,Morgan Feedman / SeaOfThieves,,26.0,1,51,True,1,0.2383790226460071,0.2145411203814064,0.7628128724672228,30.98927294398093,5.959475566150179,23.0,0.0,False,en,Rep Mars. Rep Mars. Fight over he uses ultiu,0.02234104834496975
0,8507457927,gg wp,0.1602614969015121,0.1602614969015121,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,1065696224,5,Cthulhu,,,1,104,False,0,0.2860548271752086,0.4052443384982122,0.2145411203814064,28.057210965435043,7.151370679380214,13.0,0.0238379022646007,False,tl,Gg wp,0.19950787723064423
0,8507457927,,,,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,132361330,6,DekPom,,23.0,1,119,False,0,0.166865315852205,0.2860548271752086,0.3814064362336114,46.6030989272944,2.9797377830750893,4.0,0.0,False,,,
0,8507457927,,,,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,915667147,7,abstract3d,,23.0,1,8,False,0,0.1430274135876043,0.1191895113230035,0.1191895113230035,61.54946364719905,41.93087008343266,5.0,0.0,False,,,
0,8507457927,,,,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,98484746,8,Ezio,,25.0,1,86,False,0,0.0476758045292014,0.4052443384982122,0.5482717520858165,24.55303933253873,0.0,14.0,0.0,False,,,
0,8507457927,my ping is so bad enjoy ,0.0464566349983215,0.0464566349983215,24.0,2517,game_mode_all_draft,59,39,True,1760257762,EUROPE,lobby_type_ranked,420053725,9,MigMig...,,,1,39,False,0,0.2622169249106079,0.1907032181168057,0.33373063170441,10.63170441001192,0.0,8.0,0.0,False,tl,My ping is so bad enjoy ,0.15065516531467438
0,8507457800,,,,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,362230631,0,Петрик Путяха,,12.0,1,26,True,0,0.0487012987012987,0.3896103896103896,0.1948051948051948,30.14610389610389,0.0,,0.0243506493506493,False,,,
0,8507457800,?. не дохните мы выграем,0.0308320093899965,0.0271595437079668,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,283582918,1,kabа,,16.0,1,62,True,0,0.1704545454545454,0.1461038961038961,0.1704545454545454,40.76298701298701,0.0,1.0,0.0,False,ru,? Не дохните мы сыграем,0.015082881785929203
0,8507457800,,,,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,866555290,2,BEPTEJIKA,,,1,71,True,0,0.0974025974025974,0.3652597402597403,0.2191558441558441,27.589285714285715,0.0,,0.0487012987012987,False,,,
0,8507457800,ахаха. конечная. ахахаах. ну нахер. у меня нет команды. они сольные типы. ахахах. можно я выйду в окно ))). игра пака . макс кинуть орбу конец. да тут конечная . нужно было вместе играть. они в разнобой. (,0.0193788297474384,0.0193788297474384,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,1438585720,3,33,,14.0,1,93,True,0,0.1217532467532467,0.413961038961039,0.1217532467532467,18.823051948051948,0.0,23.0,0.0,False,ru,Охота. Конечная. Агаханах. Ну номер. У меня нет команды. Они сольные типы. Ахадах. Можно я выйду в окно))). Игра пака. Макс кинуть ёру конец. Да тут конечная. Нужно было вместе играть. Они в разнобой. (,0.007361848372966051
0,8507457800,,,,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,1587970026,4,SPIRITSHIT,,,1,13,True,0,0.0487012987012987,0.3652597402597403,0.1948051948051948,44.43993506493506,0.0,8.0,0.0,False,,,
0,8507457800,изи мид,0.8150622844696045,0.8150622844696045,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,922482247,5,Каратель сучек,,,1,21,False,1,0.4626623376623376,0.1461038961038961,0.1948051948051948,28.2224025974026,0.0,5.0,0.0,False,bg,Изи мид,0.18024443089962006
0,8507457800,,,,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,73279224,6,PrizraKKommunizmA,,17.0,1,7,False,1,0.3165584415584415,0.1704545454545454,0.6818181818181818,34.33441558441559,0.0,25.0,0.0,False,,,
0,8507457800,он против дазла ничего не может,0.9420974254608154,0.9420974254608154,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,1764138688,7,itsmysecretheroesskills_2024,,18.0,1,63,False,1,0.487012987012987,0.0487012987012987,0.5113636363636364,154.8457792207792,0.0,8.0,0.0,False,ru,Он против доза ничего не может,0.008234500885009766
0,8507457800,??. ок,0.1090722531080246,0.1090722531080246,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,90651637,8,бармалей,,16.0,1,50,False,1,0.1948051948051948,0.073051948051948,0.4626623376623376,94.1396103896104,233.2305194805195,34.0,0.0,False,bg,??. Ок,0.015185396187007427
0,8507457800,а бара говорил что вечно как возьмет бару - далбаебы в тиме?. не дохните,0.2753765285015106,0.2753765285015106,15.0,2464,game_mode_all_draft,22,69,False,1760257752,STOCKHOLM,lobby_type_ranked,1862767328,9,китая,,,1,75,False,1,0.1948051948051948,0.0974025974025974,0.6331168831168831,37.01298701298701,3.043831168831169,5.0,0.0,False,ru,А бара говорил что вечно как возьмет бару - далбаевы в тиме? Не дохните,0.9228277802467346
0,8507457127,,,,29.0,2926,game_mode_all_draft,38,44,False,1760257707,STOCKHOLM,lobby_type_ranked,1480032787,0,shameless pussyeater,,35.0,1,126,True,0,0.1845522898154477,0.1230348598769651,0.2665755297334244,27.33424470266576,0.0,46.0,0.0,False,,,
0,8507457127,,,,29.0,2926,game_mode_all_draft,38,44,False,1760257707,STOCKHOLM,lobby_type_ranked,1580487474,1,Ukrainian психопат,,30.0,1,71,True,0,0.1640464798359535,0.1640464798359535,0.430622009569378,7.402597402597403,7.177033492822966,59.0,0.0,False,,,
0,8507457127,ты тупая?,0.9982024431228638,0.9982024431228638,29.0,2926,game_mode_all_draft,38,44,False,1760257707,STOCKHOLM,lobby_type_ranked,344480293,2,Guss,,29.0,1,107,True,0,0.0820232399179767,0.2050580997949419,0.5126452494873548,16.09706083390294,0.0,46.0,0.0,False,ru,Ты тупая?,0.9969860911369324
0,8507457127,,,,29.0,2926,game_mode_all_draft,38,44,False,1760257707,STOCKHOLM,lobby_type_ranked,120829790,3,Platon Elenin,,29.0,1,67,True,0,0.2665755297334244,0.2665755297334244,0.2870813397129186,7.053998632946001,0.0,16.0,0.0,False,,,
0,8507457127,,,,29.0,2926,game_mode_all_draft,38,44,False,1760257707,STOCKHOLM,lobby_type_ranked,1004501452,4,Iба чотко,,29.0,1,40,True,0,0.0820232399179767,0.1640464798359535,0.4101161995898838,1.0047846889952152,55.85782638414217,9.0,0.0,False,,,
0,8507457127,,,,29.0,2926,game_mode_all_draft,38,44,False,1760257707,STOCKHOLM,lobby_type_ranked,145628836,5,Николай,,31.0,1,30,False,1,0.2460697197539302,0.2050580997949419,0.3896103896103896,81.24401913875599,312.52904989747094,93.0,0.0,False,,,
0,8507457127,,,,29.0,2926,game_mode_all_draft,38,44,False,1760257707,STOCKHOLM,lobby_type_ranked,1674876766,6,mitte,,,1,119,False,1,0.225563909774436,0.1845522898154477,0.430622009569378,20.56732740943267,51.22351332877648,56.0,0.0205058099794941,False,,,
0,8507457127,,,,29.0,2926,game_mode_all_draft,38,44,False,1760257707,STOCKHOLM,lobby_type_ranked,492433534,7,koulin,,29.0,1,13,False,1,0.2460697197539302,0.0820232399179767,0.3485987696514012,72.95967190704033,0.0,10.0,0.0,False,,,
